Longitude,Latitude,Housing Median Age,Total Rooms,Total Bedrooms,Population,Households,Median Income,Median House Value,Ocean Proximity
-71.0038,42.3628,37,7669,3132,17304,6419,3.5497,428613.05,RIVER
-71.0046,42.2534,21,15331,6392,17692,1147,5.7124,495518.59,RIVER
-70.8976,42.2873,21,11869,3945,24814,9310,6.4365,219324.89,INLAND
-71.0186,42.3337,51,37138,12354,12964,6347,10.3509,35217.69,INLAND
-71.0051,42.3403,17,37123,17957,564,72,12.8729,130835.16,INLAND
-71.1581,42.3673,1,21921,6612,18422,1811,3.1348,39750.51,NEAR BAY
-71.092,42.2921,20,11059,3512,31000,12924,2.8056,402064.02,ISLAND
-70.9425,42.2629,11,19891,7513,19955,2086,8.8144,39542.34,ISLAND
-70.8234,42.2655,52,19511,6585,34579,16665,13.4467,74972.52,NEAR BAY
-71.0539,42.3121,39,19845,9678,7330,354,6.3397,265377.48,NEAR OCEAN
-71.0176,42.3396,39,20125,9449,1709,380,11.3706,84398.51,NEAR BAY
-71.0836,42.3824,14,25171,8752,10768,4566,13.9541,409405.28,RIVER
-71.1782,42.2732,40,35134,12435,19667,4641,5.9184,171722.11,ISLAND
-71.1846,42.3043,12,27693,9660,4177,1786,12.5461,400053.55,NEAR OCEAN
-70.9025,42.3459,30,30611,14693,27154,11037,3.7986,159126.96,NEAR OCEAN
-71.1585,42.3933,26,16335,7902,35192,11978,13.8552,372935.24,RIVER
-71.1825,42.3742,48,25102,9140,6392,2312,1.4771,325985.23,INLAND
-71.0437,42.2444,16,4989,1979,1438,677,6.0235,291190.76,NEAR BAY
-70.8433,42.3584,4,27143,11561,13644,5553,7.8171,451288.57,RIVER
-71.0901,42.316,41,38731,17211,3115,89,12.4828,255572.68,NEAR BAY
-71.1701,42.2425,19,19561,9183,20496,8892,10.9764,135773.87,INLAND
-71.096,42.2359,48,27360,8783,1859,170,10.0558,208780.7,NEAR BAY
-71.1419,42.314,29,8253,2952,8822,2628,0.5799,451591.7,ISLAND
-71.1669,42.3911,46,5666,2696,35254,3927,8.4782,57590.59,RIVER
-71.1522,42.3157,36,17573,7485,35386,12892,2.7966,311833.83,NEAR OCEAN
-70.8716,42.3577,47,31702,14354,34271,1413,3.0935,246616.35,NEAR OCEAN
-71.1086,42.3319,30,852,358,32854,14508,12.4266,280515.14,NEAR OCEAN
-70.9993,42.3598,19,303,104,9878,4249,6.3405,401294.84,NEAR OCEAN
-70.9363,42.2834,9,6702,2399,32321,11793,12.4875,25286.06,ISLAND
-70.8439,42.3736,29,33709,13481,9611,637,10.46,317009.6,NEAR BAY
-70.8188,42.2916,23,26584,11924,267,76,11.5798,159265.32,NEAR BAY
-71.0982,42.254,38,10778,4097,11601,894,5.9044,148283.56,ISLAND
-70.9051,42.3529,33,5600,2069,22444,3541,10.8178,336038.81,INLAND
-71.1011,42.3201,50,10315,3714,18687,1824,6.585,434540.18,INLAND
-71.0578,42.3827,27,11686,3711,1030,361,12.6519,65683.57,RIVER
-70.8793,42.2289,44,26140,8201,5862,2843,6.5588,419483.68,NEAR OCEAN
-71.157,42.3907,12,11445,4607,16915,1920,7.8998,220740.54,NEAR OCEAN
-70.8893,42.2917,17,19694,7682,34159,5347,11.8714,33514.7,NEAR OCEAN
-71.0371,42.3112,2,37589,14600,29876,10510,8.5799,243588.35,ISLAND
-70.8597,42.3145,43,21008,8048,1724,852,9.29,38823.19,NEAR BAY
-71.0639,42.2972,13,21435,8454,18846,6958,10.8901,59829.38,RIVER
-71.1257,42.2857,14,24064,10741,1233,76,6.3288,82716.28,ISLAND
-70.9571,42.2832,14,3905,1477,35253,15964,9.3843,219012.09,RIVER
-71.1458,42.3766,40,15225,6463,20338,150,3.6139,349887.72,NEAR BAY
-71.0394,42.2375,32,420,208,6188,718,13.2497,272727.39,ISLAND
-71.0091,42.2962,25,28503,12606,10133,855,10.0703,346684.98,ISLAND
-70.939,42.3604,11,12126,5131,18472,832,10.4354,367186.63,RIVER
-71.0936,42.2916,19,23940,7791,27806,10267,6.8625,409769.33,RIVER
-71.0239,42.3412,49,8848,4169,6813,2480,13.1657,240989.75,RIVER
-70.9269,42.2364,15,10678,3988,18089,8533,13.1969,237679.57,NEAR BAY
-70.9685,42.268,23,33581,16004,34015,1912,7.823,401019.51,ISLAND
-71.1137,42.3578,19,34036,14272,19362,1339,1.1309,350295.15,RIVER
-71.1103,42.266,19,19367,7147,12272,2269,7.162,377956.77,ISLAND
-71.0418,42.2708,31,33332,11971,28627,8521,10.6911,277392.39,NEAR BAY
-71.1816,42.2736,51,12252,5413,29231,8301,14.8044,372691.03,NEAR BAY
-71.1635,42.2873,42,21229,8803,30784,10597,12.4341,481692.04,NEAR OCEAN
-70.9283,42.2616,38,28089,10274,6647,2621,2.16,170761.44,INLAND
-70.9512,42.3921,30,26261,10793,34769,10383,4.0906,370530.76,NEAR OCEAN
-70.9144,42.294,25,35478,16889,30889,12041,5.0185,24707.06,ISLAND
-70.8949,42.3952,38,22213,10843,17248,7526,6.775,41269.38,RIVER
-70.8687,42.3124,40,7860,3141,31992,3008,4.8414,177329.04,INLAND
-71.081,42.3555,42,12260,4084,25234,2794,14.5726,324197.77,ISLAND
-70.9319,42.2879,29,26132,12630,19076,3392,12.6652,338470.41,INLAND
-71.1403,42.2489,36,17390,6710,24875,9656,12.5202,359540.16,RIVER
-70.9966,42.3326,34,34547,15243,11150,5352,7.4569,117014.31,NEAR OCEAN
-70.8262,42.2281,37,27334,11955,22439,10041,4.0624,75442.39,INLAND
-70.8373,42.2478,16,34955,11082,22333,10418,1.1327,255587.04,INLAND
-70.8887,42.2828,46,8445,3588,2665,622,10.9358,476919.7,NEAR OCEAN
-70.8561,42.2993,32,10531,4610,18165,7962,4.1403,156844.81,ISLAND
-71.1605,42.3446,48,35692,14855,13775,3403,11.6523,34735.8,NEAR BAY
-71.1692,42.2537,22,20577,7768,32991,10933,9.1316,454329.63,INLAND
-70.9833,42.3074,22,21265,9048,15348,6341,13.2687,72043.99,NEAR OCEAN
-71.0068,42.3249,24,19506,9336,14898,1304,12.6033,330861.0,INLAND
-70.8212,42.2844,2,38228,12650,11259,3898,1.1303,23844.8,INLAND
-70.919,42.2562,12,3003,1053,4169,925,10.0113,205736.8,ISLAND
-70.8207,42.2513,8,6530,2397,32112,129,5.6464,402192.24,NEAR OCEAN
-70.8485,42.3932,30,2205,1036,25825,11119,0.7339,358845.68,ISLAND
-71.0332,42.3633,23,20310,7007,13177,1284,4.3268,204879.54,ISLAND
-70.9673,42.2499,1,24168,11331,217,99,3.5447,124473.52,RIVER
-71.1349,42.3655,30,30226,14476,33033,10309,3.8609,179568.41,NEAR BAY
-70.823,42.2922,45,34932,14767,28906,7611,4.2791,491142.36,INLAND
-70.9009,42.2688,2,28699,12276,19844,9409,13.2244,138464.08,INLAND
-70.8145,42.2465,14,16641,5951,29603,483,11.7158,351120.73,INLAND
-71.1077,42.334,39,24374,7515,3157,1532,10.1975,331256.08,NEAR OCEAN
-70.8555,42.2578,45,2258,912,34619,15164,3.7668,371791.64,INLAND
-70.8733,42.3119,18,34456,11100,18816,1219,6.8956,240484.92,ISLAND
-71.1522,42.3507,39,9820,4655,12089,3032,6.4576,33751.58,RIVER
-70.9004,42.2814,40,39188,17097,30669,12614,2.4888,309337.75,ISLAND
-70.8705,42.2969,44,26745,10241,29106,12947,1.5935,336754.06,ISLAND
-70.9345,42.2854,20,20258,8060,21311,7911,6.4601,431544.88,NEAR BAY
-71.006,42.3833,8,30594,12751,10768,763,7.7045,226537.8,ISLAND
-71.1812,42.2758,2,3075,1166,14145,3704,8.9457,46369.87,INLAND
-70.9901,42.3241,4,16976,6402,22845,1034,1.6119,23957.75,NEAR OCEAN
-70.9571,42.3503,9,11929,4148,8932,3186,2.4944,75721.92,NEAR OCEAN
-71.0357,42.2613,26,27620,11837,21400,6335,11.4737,147155.19,ISLAND
-71.1753,42.3967,30,24756,10533,2242,476,4.9708,267650.96,RIVER
-70.8993,42.3789,4,36695,13346,9225,566,6.4609,86366.58,INLAND
-71.0141,42.3923,11,23434,9030,18214,6274,3.1269,155917.21,NEAR BAY
-70.812,42.3738,25,21524,8605,11290,102,11.8467,475512.37,ISLAND
-70.8763,42.2831,27,37265,14928,13381,4309,11.86,166631.04,NEAR BAY
-70.9838,42.2506,19,18755,5833,20284,1058,6.7535,101598.4,NEAR OCEAN
-71.0068,42.2332,32,35893,12862,30897,14304,6.5588,111600.61,ISLAND
-70.9623,42.3397,21,13659,5740,23150,9077,1.9573,485827.37,ISLAND
-71.1257,42.3886,4,15499,5538,31380,14388,12.8639,113258.14,RIVER
-70.898,42.3415,6,26732,8282,35468,9790,14.4438,468591.46,NEAR OCEAN
-70.8134,42.2362,6,13499,6735,6141,576,3.2241,282455.54,ISLAND
-71.1074,42.3198,40,13536,4410,3977,1298,5.4714,409420.03,RIVER
-70.8761,42.276,33,4623,1837,18490,2730,6.0295,281120.39,RIVER
-71.0922,42.3068,37,16789,5265,30155,7182,7.0484,156558.55,NEAR BAY
-70.8686,42.3432,16,8186,3524,5082,1127,13.4495,98119.23,ISLAND
-71.1173,42.3466,24,308,98,7104,360,8.4847,179111.91,ISLAND
-71.1472,42.2758,22,11424,4800,12644,2949,5.0467,449429.62,ISLAND
-71.1558,42.3115,45,21102,8219,13822,3135,6.2057,256616.6,NEAR BAY
-71.0366,42.3542,19,36297,16276,16058,6355,12.3782,405719.02,NEAR BAY
-70.9004,42.3086,31,10192,3542,24793,6106,10.4236,195691.7,NEAR OCEAN
-71.1794,42.2466,17,203,76,279,114,9.1398,262478.47,INLAND
-71.1634,42.235,11,36784,16624,20380,9503,3.6893,306415.0,NEAR BAY
-70.9948,42.3877,21,17695,6504,23061,7805,4.0377,112164.12,NEAR BAY
-71.0519,42.3833,8,15976,4854,13293,6205,3.2233,425980.36,NEAR BAY
-70.978,42.3481,13,20086,8753,4316,2030,0.8624,323027.16,RIVER
-71.1212,42.3186,46,19652,9749,30592,2187,8.6156,430273.06,NEAR OCEAN
-71.1418,42.2523,42,22711,8845,34136,11353,0.7037,39591.97,INLAND
-70.9208,42.3075,50,17295,7355,32403,7882,3.2646,384667.21,NEAR BAY
-70.8152,42.3687,32,31766,11422,18238,6273,3.96,44367.23,INLAND
-71.0321,42.3256,35,21862,9258,11520,2172,14.4954,461500.25,NEAR OCEAN
-71.0008,42.2946,38,33194,11466,24207,10578,13.7785,197205.53,RIVER
-71.164,42.2582,52,10622,4930,6740,1013,2.185,428451.28,NEAR BAY
-70.9992,42.3388,45,26064,10281,17904,5425,5.0736,211657.31,ISLAND
-71.0316,42.3686,19,20605,8808,8260,1589,13.5372,398677.22,NEAR BAY
-71.1474,42.2936,11,13415,4662,2099,940,1.9865,413079.65,NEAR OCEAN
-71.0004,42.3225,15,17369,8206,3222,527,3.4483,229071.57,ISLAND
-71.1566,42.2413,42,34220,14219,20609,6254,14.5012,158705.56,NEAR BAY
-70.841,42.2749,50,25247,10057,27822,6831,4.4322,229731.58,INLAND
-71.1113,42.297,38,11145,5325,28650,9368,2.2273,414890.05,ISLAND
-70.8799,42.3753,13,9683,3275,3815,92,3.8568,72089.83,INLAND
-71.1864,42.3756,37,20584,7373,7679,591,8.7858,205182.76,NEAR OCEAN
-70.8488,42.2602,48,4384,1575,2690,288,4.8726,309984.0,RIVER
-70.8719,42.3605,11,32614,15016,10237,3510,7.0407,399203.89,ISLAND
-70.9014,42.3411,46,30227,9776,8148,2173,13.3697,248871.9,NEAR OCEAN
-71.0658,42.3358,33,31064,15154,10462,2696,14.1019,192212.73,RIVER
-70.9276,42.3609,1,35867,14549,27880,9582,9.4236,49019.19,NEAR BAY
-71.1622,42.3081,45,17589,7988,27010,12171,7.5913,86658.96,ISLAND
-70.8362,42.2782,28,13227,4209,35133,340,4.9117,214498.38,RIVER
-71.1425,42.336,46,12071,4040,28051,5431,6.4817,20064.54,NEAR BAY
-70.9544,42.3419,23,32975,15116,27926,1908,14.4066,396658.51,INLAND
-71.0605,42.2343,35,37940,11743,21736,2582,2.4176,394177.53,RIVER
-71.0523,42.3725,45,35815,16663,25452,10600,11.6866,206753.13,RIVER
-70.8375,42.3165,11,21012,7218,29739,6782,1.0743,496956.62,ISLAND
-70.9165,42.2295,17,4991,1895,25565,11323,1.8342,148005.86,RIVER
-71.1092,42.3056,37,27883,11091,17167,6332,0.5794,349252.15,INLAND
-71.0282,42.2986,35,32795,11311,23458,9861,6.0364,43909.51,ISLAND
-70.8708,42.3091,25,16368,6081,27802,9504,1.9284,63848.24,RIVER
-70.8836,42.2448,22,39135,13685,21724,3551,6.2686,29783.73,ISLAND
-71.0973,42.3368,38,19722,5944,18023,3590,3.6305,38585.66,INLAND
-70.82,42.2729,49,26232,8534,29955,2951,2.7253,266556.4,ISLAND
-71.1298,42.2282,52,11176,3500,14411,1997,6.4984,66273.5,NEAR OCEAN
-70.8568,42.2473,17,35301,14194,20621,4750,10.4667,199580.5,NEAR BAY
-71.1866,42.2721,31,15957,6520,22544,5373,6.6287,431539.06,ISLAND
-70.9104,42.3486,1,2862,1021,17543,2540,1.3651,303741.74,INLAND
-71.0282,42.2698,41,11484,5292,11645,5790,13.2639,439705.98,ISLAND
-71.0207,42.3331,39,28775,12443,17947,4868,10.607,328404.26,NEAR OCEAN
-71.0273,42.2833,36,18871,6337,12619,2997,11.1792,21865.87,INLAND
-71.1363,42.2709,8,21476,7615,4835,1178,3.1722,104686.54,INLAND
-70.9895,42.3752,21,25929,10686,7013,3307,1.2141,380363.3,NEAR BAY
-71.1425,42.3667,29,32910,11597,1342,201,8.5779,275005.35,NEAR OCEAN
-70.8464,42.3605,14,18042,5684,23863,2376,7.7712,490537.42,ISLAND
-71.0616,42.3466,23,12761,6080,23216,8946,3.6521,161115.76,NEAR OCEAN
-70.9957,42.3675,31,17951,6176,3902,1052,2.9342,213903.49,RIVER
-70.9334,42.3032,17,14752,6695,35367,14659,13.1011,212343.48,RIVER
-70.9482,42.3675,31,36560,13105,17415,1589,2.0986,28694.01,RIVER
-71.1828,42.3042,9,35215,16285,24495,8234,12.015,486180.45,RIVER
-70.9944,42.2359,19,20582,6558,8684,3480,8.0272,67551.38,ISLAND
-70.8412,42.3604,26,35767,15754,1410,604,14.5476,148385.96,RIVER
-71.0024,42.3572,29,16551,5387,28142,6843,13.8306,329074.0,NEAR BAY
-71.1449,42.2379,7,34391,12135,13054,2199,10.4535,413033.89,NEAR OCEAN
-71.1144,42.3706,25,38593,16827,1714,776,12.3251,127897.94,NEAR BAY
-71.0037,42.3902,17,14196,5291,32133,7463,1.5672,253500.99,RIVER
-71.0566,42.3047,2,38941,18287,31293,14847,8.2654,58499.38,INLAND
-71.1181,42.3109,44,32998,14915,922,67,6.757,401756.64,INLAND
-70.8922,42.3496,50,8913,2955,3279,1061,9.927,399507.88,ISLAND
-71.0623,42.2712,26,16975,7479,28395,3095,3.6502,495889.76,NEAR OCEAN
-70.9943,42.2767,16,30769,13133,21565,5494,8.5734,394088.37,NEAR BAY
-70.8102,42.3722,51,38548,13748,6184,2793,1.7907,285809.5,NEAR BAY
-70.9893,42.2996,5,32935,10194,23929,6168,14.4659,338311.94,NEAR BAY
-71.0051,42.2776,2,22331,7667,15110,3807,1.1862,93320.58,NEAR BAY
-71.1014,42.3741,48,20675,9356,3488,1341,13.8306,223604.24,NEAR OCEAN
-71.0776,42.3789,15,28778,13183,12725,2462,4.9677,412960.52,INLAND
-71.1544,42.3234,8,17564,8775,9321,3959,4.044,485393.18,NEAR BAY
-71.0169,42.2988,41,27423,12214,8135,3062,9.6327,106372.05,RIVER
-71.0478,42.2496,10,32248,13946,11965,572,3.9918,283061.88,INLAND
-71.0295,42.2951,22,11429,4676,33559,691,13.0586,392385.76,INLAND
-70.8807,42.2454,20,8953,3815,2647,135,2.0225,357566.22,NEAR BAY
-71.0406,42.305,24,10296,5029,20121,6361,1.8936,172217.47,NEAR BAY
-70.8822,42.3201,17,20052,6670,2028,830,14.7169,472462.01,INLAND
-71.0584,42.3149,40,29796,12593,28678,8970,6.9815,441255.11,ISLAND
-70.9184,42.3636,34,24943,9251,1166,12,11.3861,358614.82,RIVER
-71.0255,42.3136,52,15734,5302,14068,6016,2.0778,77262.27,INLAND
-71.0544,42.2917,39,36350,17227,35438,10612,12.8206,283585.96,ISLAND
-70.857,42.2444,13,13036,4817,8025,1757,8.1003,60275.18,NEAR OCEAN
-70.9346,42.3019,10,19449,6018,28665,10849,1.6795,309950.23,ISLAND
-71.02,42.2774,18,13387,4261,3002,286,3.3276,359485.92,NEAR OCEAN
-71.0761,42.3553,28,25820,12416,14824,104,13.132,83968.82,INLAND
-70.9314,42.2392,9,23074,10483,5432,1122,8.7903,117618.5,NEAR OCEAN
-70.9052,42.2315,45,33048,10527,11071,81,14.6922,347661.5,NEAR OCEAN
-70.9683,42.3585,33,6010,1991,12706,2781,7.5733,250023.72,ISLAND
-70.9577,42.2967,44,28185,10776,3729,1801,12.0006,214291.55,RIVER
-71.061,42.3038,8,32912,14566,32663,16048,4.0237,30232.26,NEAR OCEAN
-71.0129,42.3338,34,28165,11425,14371,259,7.4354,462044.18,NEAR OCEAN
-71.1407,42.2911,6,3653,1396,12383,5590,8.4376,72395.15,INLAND
-71.0234,42.285,2,38616,12697,9258,2229,3.9067,321901.17,INLAND
-70.9336,42.2422,16,10234,4689,34280,6962,9.2225,74327.45,INLAND
-71.1406,42.2565,28,2875,1026,9592,4106,4.8208,413982.04,ISLAND
-71.0498,42.2476,51,21711,8961,25650,12393,13.4432,75619.44,NEAR BAY
-70.9012,42.3779,52,2056,699,33810,3204,10.8436,352623.39,INLAND
-71.0382,42.3803,21,17471,5375,4496,1551,14.7785,400092.9,INLAND
-70.97,42.3327,42,37499,15694,25725,5836,13.5572,406440.95,ISLAND
-71.0034,42.3661,43,7924,3799,35560,15850,14.2961,141436.64,INLAND
-71.0432,42.3091,49,20490,9518,6723,2625,1.5961,318049.02,INLAND
-71.0913,42.2896,23,32972,14288,31087,15257,13.5957,324489.51,ISLAND
-71.0016,42.2406,19,35907,15799,32340,6497,2.4492,331903.41,ISLAND
-71.1137,42.3645,45,879,432,30733,4854,1.6153,309026.34,RIVER
-71.1621,42.3767,15,37964,12006,13363,1885,2.1966,162470.78,NEAR OCEAN
-70.85,42.3603,29,38436,12641,2312,609,8.2982,151433.03,NEAR OCEAN
-71.0839,42.3775,37,21513,10458,31783,5575,1.9831,184891.38,NEAR BAY
-70.8785,42.3548,42,14812,6610,17489,7842,4.0688,421103.92,INLAND
-70.8563,42.3076,47,11696,5066,29840,7377,11.3305,496635.59,NEAR BAY
-71.1451,42.3751,11,19418,6793,17956,854,13.0384,305416.49,ISLAND
-70.8352,42.3891,41,420,205,14894,132,3.5308,105058.35,ISLAND
-71.0171,42.275,25,35777,10756,6247,1356,1.0281,252802.14,ISLAND
-70.9002,42.2434,23,29405,13817,32973,34,4.3464,153763.82,ISLAND
-71.149,42.2809,2,18836,6421,3713,1834,1.0187,451037.0,INLAND
-70.9318,42.3558,7,24070,7862,25664,159,13.5463,173567.89,NEAR BAY
-70.9361,42.2911,48,31298,13685,31726,9462,5.0475,30665.64,INLAND
-71.1808,42.3337,8,25538,11777,14940,389,11.9113,178781.3,ISLAND
-70.8534,42.3936,46,8730,2974,22323,9164,7.6832,486100.95,RIVER
-71.0806,42.2524,18,15080,6339,4079,1410,8.4659,163687.08,ISLAND
-70.9295,42.2845,10,20656,7855,10178,1583,9.5872,224501.44,INLAND
-70.9834,42.2912,38,6542,2217,21212,10259,14.6674,456247.21,NEAR OCEAN
-71.1467,42.2808,34,4068,1719,5408,278,5.0189,349621.98,INLAND
-71.1159,42.3669,38,32333,12757,31724,1184,10.1107,173943.17,NEAR BAY
-71.1671,42.3511,48,28220,9844,29977,11176,10.4416,260781.79,RIVER
-70.9578,42.3766,25,19076,6826,30545,3969,10.4352,31428.87,NEAR OCEAN
-71.0142,42.3811,51,27412,10144,10711,3161,13.2392,394222.62,NEAR BAY
-71.0719,42.3231,26,22328,6722,10519,3642,10.5774,56130.88,INLAND
-71.1336,42.3323,11,38164,15551,32910,12847,14.3718,102404.81,RIVER
-70.9473,42.3439,52,33471,13569,26814,1441,12.9031,239196.19,INLAND
-71.1108,42.2932,31,19742,8190,20384,2232,9.3675,408507.79,NEAR OCEAN
-70.995,42.3749,43,22115,9266,10869,3048,6.549,29237.2,INLAND
-71.0496,42.318,8,31345,9837,3222,1337,11.9939,364836.55,RIVER
-71.1851,42.2294,48,39291,14122,18952,297,14.7517,88463.04,NEAR OCEAN
-71.1876,42.391,12,20205,7835,15837,2258,8.4804,357377.58,INLAND
-70.8849,42.3299,28,15312,6404,1488,447,11.8705,490261.56,NEAR OCEAN
-70.9609,42.3898,50,1691,523,8780,1275,8.8168,74142.02,ISLAND
-70.8769,42.3913,11,27564,11547,33215,15037,1.7783,220402.03,NEAR OCEAN
-71.1747,42.2837,16,7847,3331,17272,465,14.5362,276073.93,NEAR BAY
-71.0718,42.3001,30,26120,12781,19224,3129,8.4578,16078.33,INLAND
-70.9719,42.3752,21,8109,2756,8397,1509,11.0828,388365.19,NEAR OCEAN
-71.1207,42.3348,30,38828,11794,23878,11427,12.0044,464426.16,NEAR BAY
-70.8555,42.2988,51,33026,12299,21616,3432,8.8901,414564.54,ISLAND
-71.134,42.3785,7,33751,15332,4106,680,1.5845,108660.24,RIVER
-70.9992,42.3479,3,22459,8253,15937,5378,6.2323,450483.85,INLAND
-71.1551,42.2618,11,1351,516,19327,4477,1.6907,88951.91,NEAR BAY
-70.8284,42.3373,4,38485,13229,893,220,2.7795,144475.69,RIVER
-71.109,42.2282,20,2872,913,10855,4413,1.6009,420354.18,NEAR BAY
-70.8762,42.2709,14,7210,2848,22980,662,5.8654,56610.96,ISLAND
-70.834,42.2996,50,22901,9994,18819,4199,6.8057,492881.41,INLAND
-71.0085,42.3674,41,11555,4407,33875,14483,6.7906,360084.54,RIVER
-71.1665,42.3138,51,8814,4373,5602,1204,6.0956,61011.27,NEAR OCEAN
-71.1165,42.3409,48,31642,15627,2993,1496,4.6568,132125.06,ISLAND
-71.057,42.2541,41,12575,5363,18819,6983,2.3904,134805.39,NEAR OCEAN
-71.0373,42.3827,38,19891,7628,29158,7515,7.6133,270234.7,RIVER
-71.0749,42.3072,24,20289,7144,1746,590,9.834,80469.89,NEAR BAY
-70.9694,42.3536,3,27071,9281,22205,10636,4.6494,263194.5,ISLAND
-71.0889,42.3414,28,24447,11828,14388,6032,3.5079,37630.62,NEAR OCEAN
-71.0893,42.3278,6,35016,14521,6058,1566,0.6194,76957.69,RIVER
-70.8711,42.3893,44,38416,12181,856,402,3.1989,486264.88,NEAR BAY
-71.002,42.3376,22,1723,831,33151,5617,4.0086,427428.24,RIVER
-71.1398,42.3704,40,262,121,12685,3380,12.3101,281920.4,INLAND
-70.9303,42.2537,12,39232,18271,16218,4277,8.0542,74830.15,ISLAND
-70.8417,42.3579,3,19925,6439,29574,2037,14.7434,404509.77,INLAND
-71.1859,42.3449,31,165,76,25100,2045,1.1133,107026.38,INLAND
-71.1086,42.3949,48,1742,710,32182,4859,7.5201,45827.85,NEAR BAY
-70.8967,42.392,50,22602,10410,20172,439,13.6786,446648.27,INLAND
-70.8483,42.3895,11,13397,5016,2511,472,0.6525,204057.64,RIVER
-70.8264,42.2374,24,3731,1448,13297,4608,0.9997,203936.12,NEAR OCEAN
-70.9471,42.2318,43,16851,7192,33288,14268,6.5398,168776.18,NEAR OCEAN
-70.9925,42.2996,15,29431,12644,31510,12127,13.5355,426565.04,NEAR BAY
-70.9965,42.247,6,3227,1404,21004,5026,13.5287,372231.69,INLAND
-70.8499,42.2295,34,36259,16216,16116,4786,3.5929,315684.97,ISLAND
-71.1752,42.3648,17,36229,14186,30291,13727,8.8296,229965.66,RIVER
-71.0358,42.3795,18,35046,12791,6853,80,7.0098,335565.17,ISLAND
-71.0438,42.3616,47,14932,6569,13028,2192,12.4149,324091.53,INLAND
-70.8339,42.3391,30,11475,3850,33455,8352,11.6863,150328.31,RIVER
-71.1892,42.3508,14,4914,1685,23102,7042,0.8068,311449.52,ISLAND
-71.0139,42.3597,17,14338,4401,5400,2374,13.4289,326807.01,RIVER
-71.1844,42.3462,49,32282,9803,1273,621,1.2231,101415.16,INLAND
-71.1193,42.2288,45,32905,15226,18337,4339,6.1612,209650.97,INLAND
-71.1537,42.3758,5,28433,10993,5164,592,12.6339,65432.86,ISLAND
-70.8114,42.2471,34,13680,6347,12451,6091,13.8938,302320.38,NEAR OCEAN
-70.9932,42.3367,20,20993,7856,16931,5334,13.0095,87400.77,RIVER
-71.0538,42.2472,16,35839,13607,15451,2267,3.6422,94310.99,NEAR BAY
-70.9435,42.3122,45,20143,8133,32716,7354,10.1228,242481.84,ISLAND
-71.0151,42.2932,27,33887,13163,3944,875,7.2629,334947.79,INLAND
-71.1366,42.3185,17,5692,2078,19612,1678,9.7623,401848.66,ISLAND
-70.8605,42.3287,31,22638,10099,20071,5824,11.2016,282043.46,NEAR BAY
-71.1898,42.2816,48,17032,6393,30483,2109,12.8249,122587.28,ISLAND
-71.1011,42.3572,48,17824,5471,19297,3968,10.0878,379405.56,ISLAND
-71.1733,42.3071,30,20734,9020,9058,4337,10.1664,343513.32,RIVER
-70.8118,42.332,50,11533,5208,19106,91,4.3855,487266.5,ISLAND
-70.9074,42.2971,41,39013,12756,21630,9006,14.1752,277982.12,NEAR BAY
-70.9149,42.3766,33,17629,8190,3392,485,6.8684,54359.48,INLAND
-71.0212,42.3555,24,14555,6935,22901,9718,5.9602,227848.09,RIVER
-71.0665,42.2636,21,34066,14590,25652,5997,10.2719,125684.12,RIVER
-70.9811,42.3488,32,19008,7818,22420,8798,5.8006,412512.46,INLAND
-71.1232,42.3604,38,1548,530,6726,1221,14.5435,116710.27,RIVER
-71.1343,42.2321,25,31727,11761,14705,5167,10.9765,251928.62,INLAND
-71.0776,42.2831,12,9395,3432,10497,2510,11.8077,340242.54,ISLAND
-70.8654,42.3431,18,22547,7052,3220,765,12.4564,245054.87,INLAND
-70.872,42.3353,37,30476,14337,32756,13554,13.4604,163227.12,INLAND
-70.8934,42.3771,14,10407,5045,20598,5564,0.7913,321895.09,INLAND
-70.8735,42.309,37,3030,1270,24062,1396,3.543,295951.54,NEAR OCEAN
-70.8801,42.2297,19,36485,15553,24425,8014,12.301,302231.99,RIVER
-70.8119,42.3012,35,23315,7367,30606,501,2.2989,312471.63,NEAR BAY
-71.1609,42.3293,50,15109,6206,23277,6403,8.7128,345787.78,RIVER
-71.0603,42.2996,42,1113,481,20113,377,12.2947,352434.95,RIVER
-71.1669,42.2386,26,18900,8249,8555,3635,6.7525,228300.25,NEAR BAY
-71.0138,42.3611,45,12351,5582,25856,6564,13.2394,460754.78,INLAND
-70.8621,42.2892,19,5899,1999,34811,263,10.4952,299709.86,INLAND
-70.9687,42.3716,12,37673,17654,1789,390,3.3212,287788.07,NEAR OCEAN
-71.063,42.2861,40,19228,6408,10228,4182,2.6344,410502.16,NEAR OCEAN
-71.1837,42.2472,1,31134,11770,7601,3070,0.7671,302591.79,ISLAND
-70.9313,42.3504,32,8145,3516,18775,8884,13.5662,106909.54,RIVER
-70.8927,42.2891,20,20797,8550,5700,2309,14.1387,181355.8,NEAR BAY
-70.9432,42.3097,22,49,19,17498,348,6.4769,289729.95,NEAR BAY
-71.1264,42.2739,48,18839,7508,25458,3023,6.8086,426790.58,NEAR BAY
-71.1788,42.3802,30,30658,10765,2519,819,10.808,47832.81,NEAR BAY
-71.0114,42.3848,6,9696,3476,16589,4096,12.2571,185371.43,NEAR OCEAN
-71.0374,42.2297,39,21781,6924,7598,1702,2.8963,348548.45,ISLAND
-70.9008,42.252,15,11416,4982,27185,8424,7.7717,209719.77,RIVER
